CENTRO REGIONAL DE REFERENCIA DR. ARTURO OÑATIVIA,ENTRE RÍOS,50300842142416,PARANA,PARANÁ,3100
CENTRO REGIONAL DE REFERENCIA LA CONSTITUCION,ENTRE RÍOS,50300152142418,CONCORDIA,CONCORDIA,3200
CENTRO SANTA TERESITA (ROSARIO DEL TALA),ENTRE RÍOS,50300912142420,ROSARIO DEL TALA,TALA,3174
CIC CONCEPCION DEL URUGUAY,ENTRE RÍOS,50300982142423,CONCEPCION DEL URUGUAY,URUGUAY,3260
CONSULTORIO MEDICO CRUZ ROJA,ENTRE RÍOS,50300152342445,CONCORDIA,CONCORDIA,3200
CAPS  DANIEL ELIAS,ENTRE RÍOS,50300982142448,LIBAROS,URUGUAY,3244
DISPENSARIO MUNICIPAL CARLOS SILVA,ENTRE RÍOS,50301132142450,VILLAGUAY,VILLAGUAY,3240
CAPS  EVITA,ENTRE RÍOS,50300212142459,GENERAL RACEDO,DIAMANTE,3105
CAPS   JUSTO JOSE DE URQUIZA,ENTRE RÍOS,50300492142472,PUNTA DEL MONTE,GUALEGUAY,2840
C.A.P.S.  LAS MONTONERAS,ENTRE RÍOS,50300982142475,PRONUNCIAMIENTO,URUGUAY,3263
LIGA ARGENTINA LUCHA CONTRA EL CANCER - LALCEC,ENTRE RÍOS,50300152342479,CONCORDIA,CONCORDIA,3200
SALA DE ATENCION PRIMARIA BARRIO LUJAN,ENTRE RÍOS,50301052142481,VICTORIA,VICTORIA,3153
CAPS    MAIPU,ENTRE RÍOS,50300212142482,ALDEA SPATZENKUTTER,DIAMANTE,3101
CAPS  NUESTRA SEÑORA DE LUJAN,ENTRE RÍOS,50300422142486,SAN JOSE DE FELICIANO,FELICIANO,3187
C.A.P.S.   ANTONINI,ENTRE RÍOS,50300842142501,PARANA,PARANÁ,3100
CAPS TULIO GONZALEZ,ENTRE RÍOS,50301132142506,JUBILEO,VILLAGUAY,3254
LABORATORIO DE ANALISIS CLINICOS CENTRO BIOQUIMICO CLINICO FERNANDEZ SERRANO,ENTRE RÍOS,51300842342513,PARANA,PARANÁ,3100
CENTRO BIOQUIMICO PRIVADO ANSALSI CARBALLO  LABORATORIO DE ANALISIS CLINICOS,ENTRE RÍOS,51300982342514,CONCEPCION DEL URUGUAY,URUGUAY,3260
LABORATORIO DE ANALISIS CLINICOS CENTRO DE ESPECIALIDADES BIOQUIMICAS S.R.L.,ENTRE RÍOS,51300842342520,PARANA,PARANÁ,3100
REYS SILVIA LABORATORIO DE ANALISIS CLINICOS,ENTRE RÍOS,51300772342543,NOGOYA,NOGOYÁ,3150
CASTELLO SERGIO Y GRIMAUX MANUEL LABORATORIO DE ANALISIS CLINICOS,ENTRE RÍOS,51300842342546,PARANA,PARANÁ,3100
LABORATORIO DE ANALISIS CLINICOS DR. R. GARAT,ENTRE RÍOS,51300882342560,SAN SALVADOR,SAN SALVADOR,3218
LABORATORIO DE ANALISIS CLINICOS GIACOBONE DANTE,ENTRE RÍOS,51300282342570,CHAJARI,FEDERACIÓN,3228
MENZELLA LABORATORIO DE ANALISIS CLINICOS,ENTRE RÍOS,51301132342573,VILLAGUAY,VILLAGUAY,3240
LABORATORIO DE ANALISIS CLINICOS POMES ESTEBAN LUIS,ENTRE RÍOS,51300562342574,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
LABORATORIO DE ANALISIS CLINICOS VUARANT,ENTRE RÍOS,51300152342589,CONCORDIA,CONCORDIA,3200
HOSPITAL DELICIA CONCEPCION MASVERNAT,ENTRE RÍOS,10300152142599,CONCORDIA,CONCORDIA,3200
CENTRO DE SALUD DR. RAMON CARRILLO,ENTRE RÍOS,50300842242611,VIALE,PARANÁ,3109
CLINICA CENTRO MEDICO SAN LUCAS S.A.,ENTRE RÍOS,10300562342615,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
SALA DE PRIMEROS AUXILIOS BARRIO LOS CORCHOS,ENTRE RÍOS,50300492242605,GENERAL GALARZA,GUALEGUAY,2843
UNIDAD MOVIL DE A.P.S.,ENTRE RÍOS,50300082242603,VILLA ELISA,COLÓN,3265
CENTRO DE SALUD BARRIO SUR,ENTRE RÍOS,50300842242601,HERNANDARIAS,PARANÁ,3127
INSTITUTO SANTA LUCIA,ENTRE RÍOS,50300842342613,PARANA,PARANÁ,3100
CLINICA PRONTO S.R.L.,ENTRE RÍOS,10300562342609,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CLINICA BIO-MEDICA S.R.L.,ENTRE RÍOS,10300352342607,FEDERAL,FEDERAL,3180
CLINICA SANATORIO SANTA ELENA S.R.L.,ENTRE RÍOS,10300702342624,SANTA ELENA,LA PAZ,3192
CLINICA FUNDACION SANATORIO EVANGELICO GENERAL RAMIREZ,ENTRE RÍOS,10300212342617,GENERAL RAMIREZ,DIAMANTE,3164
CLINICA PRESTACIONES ASISTENCIALES C.E.M. S.A.,ENTRE RÍOS,10300492342619,GUALEGUAY,GUALEGUAY,2840
CONSULTORIO MEDICO SISTEMA DE EVALUACIONES PSICOFISICAS,ENTRE RÍOS,50300153042629,CONCORDIA,CONCORDIA,3200
CONSULTORIO MEDICO CENTRO DE MEDICINA RESPIRATORIA,ENTRE RÍOS,50300982342633,CONCEPCION DEL URUGUAY,URUGUAY,3260
CLINICA DEL SOL SRL - CIRUGIA MATERNIDAD,ENTRE RÍOS,10300702342616,BOVRIL,LA PAZ,3142
INSTITUTO CLINICA DE OJOS,ENTRE RÍOS,50300982342621,CONCEPCION DEL URUGUAY,URUGUAY,3260
CLINICA HOSPITAL PRIVADO RIO URUGUAY,ENTRE RÍOS,10300082342623,COLON,COLÓN,3280
ESTIMULACION TEMPRANA ASOCIACION SINDROME DE DOWN GUALEGUAYCHU,ENTRE RÍOS,52300562342630,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
INTERNACION DOMICILIARIA MEDIHOME SERVICIO INTEGRAL EN MEDICINA DOMICILIARIA,ENTRE RÍOS,53300082342632,COLON,COLÓN,3280
CENTRO MEDICO CENTRO DE CIRUGIA PLASTICA Y MAXILOFACIAL DR. EDUARDO J. STAGNARO,ENTRE RÍOS,14300842342634,PARANA,PARANÁ,3100
CENTRO DE DIALISIS FRESENIUS MEDICAL CARE ARGENTINA S.A.,ENTRE RÍOS,52300982342641,CONCEPCION DEL URUGUAY,URUGUAY,3260
CENTRO INTEGRADOR COMUNITARIO CAMBA PASO,ENTRE RÍOS,50300152242638,CONCORDIA,CONCORDIA,3200
CENTRO MEDICO ALEJANDRO POLITO CIRUGIA PLASTICA Y RECONSTRUCTIVA,ENTRE RÍOS,50300562342635,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CAPS   DR.  AUGUSTO RAMOS,ENTRE RÍOS,50300702142640,PASO TELEGRAFO,LA PAZ,3194
CENTRO INTEGRADOR COMUNITARIO,ENTRE RÍOS,50300212242636,DIAMANTE,DIAMANTE,3105
CENTRO PEDIATRICO BRISAS DE FEBRERO,ENTRE RÍOS,50300152242639,LA CRIOLLA,CONCORDIA,3212
CENTRO INTEGRADOR COMUNITARIO (FELICIANO),ENTRE RÍOS,50300422242637,SAN JOSE DE FELICIANO,FELICIANO,3187
SALA DE DIAGNOSTICO POR IMAGENES C.I.M.E.C. CENTRO DE IMAGENES MEDICAS COLON,ENTRE RÍOS,51300082342653,COLON,COLÓN,3280
SERVICIO DE EMERGENCIAS Y URGENCIAS MEDICAS SIEMPRE S.R.L.,ENTRE RÍOS,52300282342682,CHAJARI,FEDERACIÓN,3228
GERIATRICO HOGAR DE ANCIANOS DON UVA,ENTRE RÍOS,15300842342650,PARANA,PARANÁ,3100
TRASLADOS TERRESTRES PROGRAMADOS EMPRESA SANTA LUCIA,ENTRE RÍOS,53300912342679,ROSARIO DEL TALA,TALA,3174
GERIATRICO MONSEÑOR HERMINIO BIDAL,ENTRE RÍOS,15300842342689,HASENKAMP,PARANÁ,3134
CENTRO MEDICO CENTRO DE ATENCION AMBULATORIA O.S.E.C.A.C.,ENTRE RÍOS,50300152742654,CONCORDIA,CONCORDIA,3200
CONSULTORIO MEDICO SISTEMA DE EVALUACIONES PSICOFISICAS,ENTRE RÍOS,50300843042660,PARANA,PARANÁ,3100
GERIATRICO HOGAR DE ANCIANOS LA INMACULADA,ENTRE RÍOS,15300082342642,SAN JOSE,COLÓN,3283
GERIATRICO MODELO DEL SOL,ENTRE RÍOS,15300152342643,CONCORDIA,CONCORDIA,3200
CENTRO DE DIALISIS FRESENIUS MEDICAL CARE ARGENTINA S.A.,ENTRE RÍOS,52301132342648,VILLAGUAY,VILLAGUAY,3240
CAPS   CHIQUEROS,ENTRE RÍOS,50300772142668,CHIQUEROS (DISTRITO CRUCESITAS),NOGOYÁ,3158
CAPS   ERARDO PARMA,ENTRE RÍOS,50300702142669,PICADA BERON (DISTRITO YESO),LA PAZ,3190
CIC CHAJARI,ENTRE RÍOS,50300282242670,CHAJARI,FEDERACIÓN,3228
CONSULTORIO MEDICO DR. CHEJTER,ENTRE RÍOS,50300842342655,PARANA,PARANÁ,3100
GERIATRICO NUESTRA SEÑORA DE LA MISERICORDIA,ENTRE RÍOS,15300282242644,CHAJARI,FEDERACIÓN,3228
CONSULTORIO MEDICO CONSULTORIOS PRIVADOS IRIGOYEN,ENTRE RÍOS,50300842342661,PARANA,PARANÁ,3100
CONSULTORIO MEDICO CENSALUD,ENTRE RÍOS,50300842342662,PARANA,PARANÁ,3100
CENTRO MEDICO DR. RETAMAR,ENTRE RÍOS,50300842342663,PARANA,PARANÁ,3100
CAPS   LAGUNA DEL PESCADO,ENTRE RÍOS,50301052142664,LAGUNA DEL PESCADO,VICTORIA,3155
GERIATRICO RESIDENCIA SAGRADO CORAZON,ENTRE RÍOS,15300842342665,PARANA,PARANÁ,3100
TRASLADOS TERRESTRES PROGRAMADOS PREVISORA DEL NORTE,ENTRE RÍOS,53300702342675,BOVRIL,LA PAZ,3142
SERVICIO DE EMERGENCIAS Y URGENCIAS MEDICAS MEDICAL S.R.L.,ENTRE RÍOS,53300842342681,PARANA,PARANÁ,3100
CONSULTORIO MEDICO INSTITUTO MEDICO BIOQUIMICO,ENTRE RÍOS,50300842342691,PARANA,PARANÁ,3100
SERVICIO DE REHABILITACION Y CENTRO DE DIA SANTA ANA,ENTRE RÍOS,52300082342692,COLON,COLÓN,3280
CENTRO PREVENTIVO ASISTENCIAL EN ADICCIONES EL EDEN,ENTRE RÍOS,53300982342695,CONCEPCION DEL URUGUAY,URUGUAY,3260
CENTRO MEDICO CPC - CENTRO PROFESIONAL CONGRESO Y COC - CENTRO DE OJOS CONGRESO,ENTRE RÍOS,50301052342685,VICTORIA,VICTORIA,3153
CENTRO DE DIA DON UVA,ENTRE RÍOS,52300842342687,PARANA,PARANÁ,3100
CENTRO DE SALUD BARRIO CHACO,ENTRE RÍOS,50301132242672,VILLAGUAY,VILLAGUAY,3240
CONSULTORIO MEDICO INSTITUTO LIGHUEN S.R.L.,ENTRE RÍOS,50300842342688,PARANA,PARANÁ,3100
GERIATRICO HOGAR DE ANCIANOS SAN VICENTE PAUL,ENTRE RÍOS,15300842342651,PARANA,PARANÁ,3100
CONSULTORIO MEDICO Y DE DIAGNOSTICO POR IMAGENES,ENTRE RÍOS,51300772342647,NOGOYA,NOGOYÁ,3150
GERIATRICO SAN JOAQUIN,ENTRE RÍOS,15300562342645,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CIC SOL NACIENTE,ENTRE RÍOS,50300152242671,LOS CHARRUAS,CONCORDIA,3212
CAPS  SAN MIGUEL,ENTRE RÍOS,50300772142667,ALDEA SAN MIGUEL,NOGOYÁ,3116
CENTRO MEDICO CENTRO DE ATENCION PRIMARIA - O.S.E.C.A.C.,ENTRE RÍOS,50300842742656,PARANA,PARANÁ,3100
CENTRO INTEGRADOR COMUNITARIO CIC BARRIO DON BOSCO,ENTRE RÍOS,50301132242673,VILLAGUAY,VILLAGUAY,3240
CONSULTORIO MEDICO CENTRO MEDICO BELGRANO,ENTRE RÍOS,50300842342659,PARANA,PARANÁ,3100
GERIATRICO SANTA RITA,ENTRE RÍOS,15300702342684,SANTA ELENA,LA PAZ,3192
SERVICIO DE REHABILITACION PRIMER CENTRO DE ATENCION INTEGRAL Y CUIDADOS ESPECIALES S.R.L. - CAICE,ENTRE RÍOS,15300842342649,PARANA,PARANÁ,3100
CENTRO MEDICO CENTRO DE OJOS DR. LODOLO S.R.L.,ENTRE RÍOS,14300842342652,PARANA,PARANÁ,3100
CONSULTORIO DE PSICOLOGIA PSI. VIEIRO,ENTRE RÍOS,50300842342706,PARANA,PARANÁ,3100
CENTRO DE DIA ASOCIACION COOPERADORA SAN FRANCISCO DE ASIS,ENTRE RÍOS,50300842342697,PARANA,PARANÁ,3100
CASA DEL JOVEN,ENTRE RÍOS,52300842142701,PARANA,PARANÁ,3100
CENTRO DE ATENCION PRIMARIA EN SALUD MENTAL MERCEDES DE GIUSTO,ENTRE RÍOS,52300842142702,PARANA,PARANÁ,3100
CONSULTORIO MEDICO INMEDES,ENTRE RÍOS,50300842342714,PARANA,PARANÁ,3100
CENTRO HUELLA,ENTRE RÍOS,52300842142703,PARANA,PARANÁ,3100
CENTRO EDUCATIVO TERAPEUTICO CON ESTIMULACION TEMPRANA SAN FRANCISCO DE ASIS,ENTRE RÍOS,52300842342715,PARANA,PARANÁ,3100
SALA DE DIAGNOSTICO POR IMAGENES VICTORIA IMAGENES MEDICAS,ENTRE RÍOS,51300842342709,VICTORIA,VICTORIA,3153
CENTRO PREVENTIVO ASISTENCIAL EN ADICCIONES IKATU,ENTRE RÍOS,50300842342700,PARANA,PARANÁ,3100
CENTRO DE DIAGNOSTICO POR IMAGENES Y FISIATRIA - O.S.E.C.A.C.,ENTRE RÍOS,50300842742705,PARANA,PARANÁ,3100
CENTRO EDUCATIVO TERAPEUTICO CON ESTIMULACION TEMPRANA DE FEDERAL,ENTRE RÍOS,52300352342708,FEDERAL,FEDERAL,3180
CONSULTORIO DE RADIOLOGIA ODONTOLOGICA A.M.U.T.E.C. ASOC. MUTUAL TRABAJADORES EMPLEADOS DE COMERCIO,ENTRE RÍOS,51300842842711,PARANA,PARANÁ,3100
CONSULTORIO MEDICO DRA. MOTURA,ENTRE RÍOS,50300842342712,PARANA,PARANÁ,3100
GERIATRICO EL PRIU S.R.L.,ENTRE RÍOS,14300562342713,URDINARRAIN,GUALEGUAYCHÚ,2826
CONSULTORIO MEDICO DR. KIPPES,ENTRE RÍOS,50300982342710,SANTA ANITA,URUGUAY,3208
SERVICIO DE REHABILITACION CONSENTIDOS,ENTRE RÍOS,50300842342699,PARANA,PARANÁ,3100
CIC HORACIO LUIS MARSISCANO,ENTRE RÍOS,50300352242696,SAUCE DE LUNA,FEDERAL,3144
CENTRO PREVENTIVO ASISTENCIAL EN ADICCIONES EL ARTE DE VOLVER,ENTRE RÍOS,50300282342698,CHAJARI,FEDERACIÓN,3228
HOGAR ASOCIACION CIVIL EMANUEL - DIOS CON EL DISCAPACITADO,ENTRE RÍOS,14300562342733,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CONSULTORIO MEDICO GENESIS,ENTRE RÍOS,50300842342732,MARIA GRANDE,PARANÁ,3111
CENTRO PREVENTIVO ASISTENCIAL EN ADICCIONES FUNDACION LUZ DE VIDA,ENTRE RÍOS,13300842342731,PARANA,PARANÁ,3100
SERVICIO DE EMERGENCIAS Y URGENCIAS MEDICAS SEM EMERGENCIAS S.R.L.,ENTRE RÍOS,53300842342734,PARANA,PARANÁ,3100
SERVICIO DE EMERGENCIAS Y URGENCIAS MEDICAS RESPUESTA MEDICA SOLIDARIA,ENTRE RÍOS,53300982342727,CONCEPCION DEL URUGUAY,URUGUAY,3260
CENTRO PREVENTIVO ASISTENCIAL EN ADICCIONES INSTITUTO EDUCATIVO PROGRAMA IBICUY,ENTRE RÍOS,13300632342730,VILLA PARANACITO,ISLAS DEL IBICUY,2823
CENTRO DE DIALISIS FRESENIUS MEDICAL CARE ARGENTINA SA,ENTRE RÍOS,52300152343239,CONCORDIA,CONCORDIA,3200
PEQUEÑO HOGAR SAN FRANCISCO DE ASIS,ENTRE RÍOS,14300842343444,PARANA,PARANÁ,3100
OPTICA MUTUAL BANCARIA,ENTRE RÍOS,53300562843427,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
GERIATRICO RESIDENCIA GERONTOLOGICA PRIVADA,ENTRE RÍOS,15300842343234,PARANA,PARANÁ,3100
HOGAR CON CENTRO DE DIA SAN CAMILO DE LELLIS,ENTRE RÍOS,14300842343235,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA CYNTHIA Y LUIS CORREA OPTICAS S.R.L.,ENTRE RÍOS,53300842343438,PARANA,PARANÁ,3100
CONSULTORIO MEDICO DRA. PEREZ,ENTRE RÍOS,50300842343401,PARANA,PARANÁ,3100
CENTRO DE DIALISIS INSTITUTO DE NEFROLOGIA DE ENTRE RIOS SIGLO XXI S.A. - LA PAZ,ENTRE RÍOS,52300702343237,LA PAZ,LA PAZ,3190
CONSULTORIO MEDICO CENTRO MEDICO ONCOLOGICO,ENTRE RÍOS,50300842343413,PARANA,PARANÁ,3100
CONSULTORIO MEDICO SAN SALVADOR,ENTRE RÍOS,50300882343445,SAN SALVADOR,SAN SALVADOR,3218
CONSULTORIO MEDICO CENTRO MEDICO ONCOLOGICO,ENTRE RÍOS,50300562343449,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
VACUNATORIO II BRIGADA AEREA PARANA,ENTRE RÍOS,53300842443432,PARANA,PARANÁ,3100
CONSULTORIO MEDICO DE DIAGNOSTICO POR IMAGENES RADIOLOGIA MB,ENTRE RÍOS,51300982343404,BASAVILBASO,URUGUAY,3170
OPTICA CENTRO OPTICO,ENTRE RÍOS,53300842343419,PARANA,PARANÁ,3100
CONSULTORIO MEDICO IMAGEN EN SALUD S.A.,ENTRE RÍOS,50300212343421,DIAMANTE,DIAMANTE,3105
UNIDAD DE TERAPIA RADIANTE DE ENTRE RIOS S.R.L.,ENTRE RÍOS,51300842343437,PARANA,PARANÁ,3100
SERVICIO DE EMERGENCIAS Y URGENCIAS MEDICAS SANOS,ENTRE RÍOS,53300842343454,PARANA,PARANÁ,3100
TRASLADOS TERRESTRES PROGRAMADOS ZIEGLER SERVICIOS,ENTRE RÍOS,53300982343455,CONCEPCION DEL URUGUAY,URUGUAY,3260
HOGAR CON CENTRO DE DIA MARIA NATALIA,ENTRE RÍOS,14300152343403,CONCORDIA,CONCORDIA,3200
CONSULTORIO MEDICO TAIBO,ENTRE RÍOS,50300842343405,CERRITO,PARANÁ,3122
CENTRO MEDICO 25 DE MAYO,ENTRE RÍOS,50300842343422,PARANA,PARANÁ,3100
CONSULTORIO MEDICO CONSULTORIO PARA ATENCION PRIMARIA Y/O ASISTENCIAL,ENTRE RÍOS,50300982343426,CONCEPCION DEL URUGUAY,URUGUAY,3260
CENTRO DE DIALISIS CENTRO PRIVADO DEL RIÑON S.A.,ENTRE RÍOS,52300842343230,PARANA,PARANÁ,3100
CENTRO DE DIALISIS FRESENIUS MEDICAL CARE ARGENTINA S.A.,ENTRE RÍOS,52300562343238,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CONSULTORIO MEDICINA LABORAL,ENTRE RÍOS,53300842043272,PARANA,PARANÁ,3100
SERVICIO DE REHABILITACION CENTRO DE NEUROLOGIA Y RECUPERACION PSICOFISICA CENER,ENTRE RÍOS,14300492343446,GENERAL GALARZA,GUALEGUAY,2843
CONSULTORIO MEDICO CENTRO DE ESPECIALIDADES NEUROLOGICAS,ENTRE RÍOS,50300842343231,PARANA,PARANÁ,3100
CENTRO MEDICO CENTRO DE MEDICINA GINECOLOGICA Y REPRODUCTIVA - HAVVA SRL,ENTRE RÍOS,14300842343273,PARANA,PARANÁ,3100
SERVICIO DE EMERGENCIAS Y URGENCIAS MEDICAS S.O.S. EMERGENCIAS,ENTRE RÍOS,53300842343232,PARANA,PARANÁ,3100
HOSPITAL DE EVACUACION 121 HOSPITAL MILITAR CIRUJANO DE DIVISION DR. FRANCISCO SOLER,ENTRE RÍOS,10300842443229,PARANA,PARANÁ,3100
CONSULTORIO MEDICO CENTRO ONCOLOGICO DE PARANA,ENTRE RÍOS,50300842343233,PARANA,PARANÁ,3100
HOGAR SAN JOSE,ENTRE RÍOS,14300842343257,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA SAN JOSE,ENTRE RÍOS,53300152343399,CONCORDIA,CONCORDIA,3200
SALA DE DIAGNOSTICO POR IMAGENES CENTRO DE DIAGNOSTICO MEDICO CONCORDIA S.R.L.  DI.ME.C. S.R.L.,ENTRE RÍOS,51300152343407,CONCORDIA,CONCORDIA,3200
TRASLADOS SANITARIOS TERRESTRES PROGRAMADOS TOSO - CARDUME,ENTRE RÍOS,53300842343412,PARANA,PARANÁ,3100
CONSULTORIO MEDICO DE DIAGNOSTICO POR IMAGENES CENTRO MEDICO Y DE DIAGNOSTICO,ENTRE RÍOS,51300282343415,CHAJARI,FEDERACIÓN,3228
CENTRO DE DIA LUCECITAS,ENTRE RÍOS,52300492343416,GUALEGUAY,GUALEGUAY,2840
TRASLADOS TERRESTRES PROGRAMADOS AMBULANCIA CAMI,ENTRE RÍOS,53300842343271,PARANA,PARANÁ,3100
AGRUPACION V ENTRE RIOS,ENTRE RÍOS,52300842043274,PARANA,PARANÁ,3100
ESCUADRON 4  CONCORDIA,ENTRE RÍOS,52300152043275,CONCORDIA,CONCORDIA,3200
ESCUADRON 56 GUALEGUAYCHU,ENTRE RÍOS,52300562043276,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
ESCUADRON 6  CONCEPCION DEL URUGUAY,ENTRE RÍOS,52300982043277,CONCEPCION DEL URUGUAY,URUGUAY,3260
INSTITUTO CENTRO DE LA VISION,ENTRE RÍOS,14300282343241,CHAJARI,FEDERACIÓN,3228
INSTITUTO OFTALMOLOGICO CASTROVIEJO,ENTRE RÍOS,14300842343240,PARANA,PARANÁ,3100
ASISTENCIA PUBLICA (CONCEPCION DEL URUGUAY),ENTRE RÍOS,53300982243278,CONCEPCION DEL URUGUAY,URUGUAY,3260
CONSULTORIO MEDICO CENTRO PRIVADO DE MEDICINA RESPIRATORIA,ENTRE RÍOS,50300842343228,PARANA,PARANÁ,3100
VACUNATORIO MOVIL (GUALEGUAYCHU),ENTRE RÍOS,53300562243279,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CONSULTORIO MEDICO INSTITUTO DE RECUPERACION FISICA S.R.L.,ENTRE RÍOS,50300842343283,PARANA,PARANÁ,3100
OPTICA VIVAS,ENTRE RÍOS,53300082343347,COLON,COLÓN,3280
OPTICA Y CONTACTOLOGIA RIBA,ENTRE RÍOS,53301052343348,VICTORIA,VICTORIA,3153
UNIDAD PENAL NRO.6 CONCEPCION ARENAL,ENTRE RÍOS,50300843243353,PARANA,PARANÁ,3100
OPTICA RAMUS,ENTRE RÍOS,53300492343316,ROSARIO DEL TALA,TALA,3174
OPTICA OPTAR DEL PLATA,ENTRE RÍOS,53300842343300,PARANA,PARANÁ,3100
OPTICA ARIAGNO,ENTRE RÍOS,53300492343312,GUALEGUAY,GUALEGUAY,2840
OPTICA MIRASOLES,ENTRE RÍOS,53301132343320,VILLAGUAY,VILLAGUAY,3240
OPTICA SINDICATO EMPLEADOS COMERCIO DE PARANA,ENTRE RÍOS,53300842743294,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA LUCIANO VIRGALA,ENTRE RÍOS,53300842343302,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA LUX,ENTRE RÍOS,53300842343355,PARANA,PARANÁ,3100
OPTICA NEW VISION,ENTRE RÍOS,53300562343321,URDINARRAIN,GUALEGUAYCHÚ,2826
OPTICA Y CONTACTOLOGIA FIGUN,ENTRE RÍOS,53300562343326,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
OPTICA Y CONTACTOLOGIA LABORATORIO OPTICO FEDERACION,ENTRE RÍOS,53300282343328,FEDERACION,FEDERACIÓN,3206
OPTICA Y CONTACTOLOGIA CELESTE,ENTRE RÍOS,53300282343329,CHAJARI,FEDERACIÓN,3228
OPTICA Y CONTACTOLOGIA SUIZA II,ENTRE RÍOS,53300212343331,GENERAL RAMIREZ,DIAMANTE,3164
OPTICA SOCIAL,ENTRE RÍOS,53300982343335,CONCEPCION DEL URUGUAY,URUGUAY,3260
OPTICA CORNEALENT CONCEPCION,ENTRE RÍOS,53300982343336,CONCEPCION DEL URUGUAY,URUGUAY,3260
OPTICA FOTOGRAFIA CENTRO,ENTRE RÍOS,53301132343319,VILLAGUAY,VILLAGUAY,3240
OPTICA Y CONTACTOLOGIA ALAN DENING,ENTRE RÍOS,53300562343323,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CAPS LA CUCHILLA,ENTRE RÍOS,50300562243351,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
OPTICA Y CONTACTOLOGIA IRENE,ENTRE RÍOS,53300492343313,GUALEGUAY,GUALEGUAY,2840
OPTICA Y CONTACTOLOGIA L OPTIQUE,ENTRE RÍOS,53300562343324,GUALEGUAYCHU,GUALEGUAYCHÚ,2820
CENTRO MEDICO CRECER,ENTRE RÍOS,50300842343281,PARANA,PARANÁ,3100
CONSULTORIO MEDICO FEDERACION,ENTRE RÍOS,50300842343282,PARANA,PARANÁ,3100
OPTICA RACEDO,ENTRE RÍOS,53300842343290,PARANA,PARANÁ,3100
OPTICA ARTIGAS,ENTRE RÍOS,53300842343295,PARANA,PARANÁ,3100
OPTICA VISION,ENTRE RÍOS,53300842343287,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA QUINTI,ENTRE RÍOS,53301052343349,VICTORIA,VICTORIA,3153
CAPS MUNICIPAL SAN PANTALEON,ENTRE RÍOS,50300702243357,BOVRIL,LA PAZ,3142
OPTICA CRYSTAL EYES,ENTRE RÍOS,53300842343303,CERRITO,PARANÁ,3122
OPTICA Y CONTACTOLOGIA PETRE,ENTRE RÍOS,53300492343315,GUALEGUAY,GUALEGUAY,2840
OPTICA PROCOLOR,ENTRE RÍOS,53301132343318,VILLAGUAY,VILLAGUAY,3240
OPTICA Y CONTACTOLOGIA LUTZ FERRANDO,ENTRE RÍOS,53300842343284,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA MARISA DERE,ENTRE RÍOS,53300842343293,PARANA,PARANÁ,3100
OPTICA LOPEZ,ENTRE RÍOS,53300842343296,PARANA,PARANÁ,3100
OPTICA MULTILENT,ENTRE RÍOS,53300842343297,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA PEATONAL,ENTRE RÍOS,53300982343342,CONCEPCION DEL URUGUAY,URUGUAY,3260
OPTICA FREI,ENTRE RÍOS,53300082343343,SAN JOSE,COLÓN,3283
CIC VILLA PARANACITO,ENTRE RÍOS,50300632243350,VILLA PARANACITO,ISLAS DEL IBICUY,2823
OPTICA CARBONI,ENTRE RÍOS,53300842343285,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA MIÑE,ENTRE RÍOS,53300842343298,PARANA,PARANÁ,3100
OPTICA Y CONTACTOLOGIA MILENA BOVIER,ENTRE RÍOS,53300842343307,VIALE,PARANÁ,3109
OPTICA Y CONTACTOLOGIA CORREA,ENTRE RÍOS,53300842343308,PARANA,PARANÁ,3100
OPTICA  EXPRESION VISUAL,ENTRE RÍOS,53300842343306,CRESPO,PARANÁ,3116
OPTICA Y CONTACTOLOGIA DEL SOL,ENTRE RÍOS,53300982343339,CONCEPCION DEL URUGUAY,URUGUAY,3260
CENTRO DE DIALISIS CENTRO PRIVADO DEL RIÑON S.A.,ENTRE RÍOS,52300772343358,NOGOYA,NOGOYÁ,3150
